Year,SSP_Scenario,Scenario_region,Population,Type,Total_kg,total_Kt
2050,SSP5,Central Europe,1464277473,poultry,21389128561,21389.12856
2050,SSP5,Central Latin America,1464277473,poultry,27334662399,27334.6624
2050,SSP5,North Africa and Middle East,1464277473,poultry,21108892274,21108.89227
2015,SSP1,Central Europe,900712443.8,mutton,2150184549,2150.184549
2015,SSP1,East Asia,900712443.8,mutton,1550910797,1550.910797
2015,SSP1,North Africa and Middle East,900712443.8,mutton,2530189221,2530.189221
2015,SSP1,Central Latin America,900712443.8,mutton,1097166710,1097.16671
2015,SSP2,North Africa and Middle East,910603596.1,mutton,2598709783,2598.709783
2015,SSP2,Central Europe,910603596.1,mutton,2192851798,2192.851798
2015,SSP2,Central Latin America,910603596.1,mutton,1108761942,1108.761942
2015,SSP2,East Asia,910603596.1,mutton,1583275163,1583.275163
2015,SSP3,North Africa and Middle East,918630017.6,mutton,2611376515,2611.376515
2015,SSP3,Central Latin America,918630017.6,mutton,1123112671,1123.112671
2015,SSP3,East Asia,918630017.6,mutton,1589990560,1589.99056
2015,SSP3,Central Europe,918630017.6,mutton,2215496923,2215.496923
2015,SSP4,Central Latin America,918135325.1,mutton,1125668871,1125.668871
2015,SSP4,East Asia,918135325.1,mutton,1589134332,1589.134332
2015,SSP4,North Africa and Middle East,918135325.1,mutton,2609970260,2609.97026
2015,SSP4,Central Europe,918135325.1,mutton,2214303853,2214.303853
2015,SSP5,East Asia,900141094.2,mutton,1554892142,1554.892142
2015,SSP5,Central Europe,900141094.2,mutton,2152281020,2152.28102
2015,SSP5,Central Latin America,900141094.2,mutton,1099095512,1099.095512
2015,SSP5,North Africa and Middle East,900141094.2,mutton,2532026641,2532.026641
2020,SSP1,Central Europe,996712840.3,mutton,2308010647,2308.010647
2020,SSP1,East Asia,996712840.3,mutton,1727413485,1727.413485
2020,SSP1,North Africa and Middle East,996712840.3,mutton,2714613445,2714.613445
2020,SSP1,Central Latin America,996712840.3,mutton,1092642971,1092.642971
2020,SSP2,North Africa and Middle East,1022193525,mutton,2695365650,2695.36565
2020,SSP2,Central Europe,1022193525,mutton,2366425988,2366.425988
2020,SSP2,Central Latin America,1022193525,mutton,1199810736,1199.810736
2020,SSP2,East Asia,1022193525,mutton,1683580773,1683.580773
2020,SSP3,North Africa and Middle East,1045757433,mutton,2717760941,2717.760941
2020,SSP3,Central Latin America,1045757433,mutton,1176570732,1176.570732
2020,SSP3,East Asia,1045757433,mutton,1703517524,1703.517524
2020,SSP3,Central Europe,1045757433,mutton,2345240850,2345.24085
2020,SSP4,Central Latin America,1044232337,mutton,1174854862,1174.854862
2020,SSP4,East Asia,1044232337,mutton,1698206320,1698.20632
2020,SSP4,North Africa and Middle East,1044232337,mutton,2707767939,2707.767939
2020,SSP4,Central Europe,1044232337,mutton,2341820633,2341.820633
2020,SSP5,East Asia,994750142.5,mutton,1752430350,1752.43035
2020,SSP5,Central Europe,994750142.5,mutton,2336630265,2336.630265
2020,SSP5,Central Latin America,994750142.5,mutton,1109545221,1109.545221
2020,SSP5,North Africa and Middle East,994750142.5,mutton,2760035364,2760.035364
2025,SSP1,Central Europe,1091533250,mutton,2942899207,2942.899207
2025,SSP1,East Asia,1091533250,mutton,2120734454,2120.734454
2025,SSP1,North Africa and Middle East,1091533250,mutton,3250419338,3250.419338
2025,SSP1,Central Latin America,1091533250,mutton,1230143692,1230.143692
2025,SSP2,North Africa and Middle East,1137645211,mutton,3298378331,3298.378331
2025,SSP2,Central Europe,1137645211,mutton,2898554795,2898.554795
2025,SSP2,Central Latin America,1137645211,mutton,1249008280,1249.00828
2025,SSP2,East Asia,1137645211,mutton,2103161627,2103.161627
2025,SSP3,North Africa and Middle East,1185186941,mutton,3085706394,3085.706394
2025,SSP3,Central Latin America,1185186941,mutton,1317172369,1317.172369
2025,SSP3,East Asia,1185186941,mutton,1925910258,1925.910258
2025,SSP3,Central Europe,1185186941,mutton,2871606808,2871.606808
2025,SSP4,Central Latin America,1181892226,mutton,1255255278,1255.255278
2025,SSP4,East Asia,1181892226,mutton,1925165778,1925.165778
2025,SSP4,North Africa and Middle East,1181892226,mutton,3081116305,3081.116305
2025,SSP4,Central Europe,1181892226,mutton,2805368528,2805.368528
2025,SSP5,East Asia,1087101836,mutton,2258813977,2258.813977
2025,SSP5,Central Europe,1087101836,mutton,2958721471,2958.721471
2025,SSP5,Central Latin America,1087101836,mutton,1305831609,1305.831609
2025,SSP5,North Africa and Middle East,1087101836,mutton,3305253761,3305.253761
2030,SSP1,Central Europe,1181202385,mutton,3459067690,3459.06769
2030,SSP1,East Asia,1181202385,mutton,2660275466,2660.275466
2030,SSP1,North Africa and Middle East,1181202385,mutton,3956956650,3956.95665
2030,SSP1,Central Latin America,1181202385,mutton,1411557118,1411.557118
2030,SSP2,North Africa and Middle East,1255444397,mutton,3884124749,3884.124749
2030,SSP2,Central Europe,1255444397,mutton,3406142099,3406.142099
2030,SSP2,Central Latin America,1255444397,mutton,1387958561,1387.958561
2030,SSP2,East Asia,1255444397,mutton,2537631260,2537.63126
2030,SSP3,North Africa and Middle East,1337405243,mutton,3689665989,3689.665989
2030,SSP3,Central Latin America,1337405243,mutton,1438491468,1438.491468
2030,SSP3,East Asia,1337405243,mutton,2249298290,2249.29829
2030,SSP3,Central Europe,1337405243,mutton,3280364573,3280.364573
2030,SSP4,Central Latin America,1331684744,mutton,1437636431,1437.636431
2030,SSP4,East Asia,1331684744,mutton,2305601559,2305.601559
2030,SSP4,North Africa and Middle East,1331684744,mutton,3759137190,3759.13719
2030,SSP4,Central Europe,1331684744,mutton,3331192022,3331.192022
2030,SSP5,East Asia,1173819717,mutton,2758758905,2758.758905
2030,SSP5,Central Europe,1173819717,mutton,3556347133,3556.347133
2030,SSP5,Central Latin America,1173819717,mutton,1460932871,1460.932871
2030,SSP5,North Africa and Middle East,1173819717,mutton,4027425668,4027.425668
2035,SSP1,Central Europe,1268628969,mutton,4042652545,4042.652545
2035,SSP1,East Asia,1268628969,mutton,3083541950,3083.54195
2035,SSP1,North Africa and Middle East,1268628969,mutton,4638193564,4638.193564
2035,SSP1,Central Latin America,1268628969,mutton,1697127432,1697.127432
2035,SSP2,North Africa and Middle East,1373973759,mutton,4656398934,4656.398934
2035,SSP2,Central Europe,1373973759,mutton,3998061033,3998.061033
2035,SSP2,Central Latin America,1373973759,mutton,1573352274,1573.352274
2035,SSP2,East Asia,1373973759,mutton,2993628442,2993.628442
2035,SSP3,North Africa and Middle East,1495467392,mutton,4393588890,4393.58889
2035,SSP3,Central Latin America,1495467392,mutton,1573845806,1573.845806
2035,SSP3,East Asia,1495467392,mutton,2697338995,2697.338995
2035,SSP3,Central Europe,1495467392,mutton,3800435848,3800.435848
2035,SSP4,Central Latin America,1486389922,mutton,1533594735,1533.594735
2035,SSP4,East Asia,1486389922,mutton,2745558785,2745.558785
2035,SSP4,North Africa and Middle East,1486389922,mutton,4425530085,4425.530085
2035,SSP4,Central Europe,1486389922,mutton,3804789954,3804.789954
2035,SSP5,East Asia,1257851769,mutton,3568552748,3568.552748
2035,SSP5,Central Europe,1257851769,mutton,4489804936,4489.804936
2035,SSP5,Central Latin America,1257851769,mutton,1986368382,1986.368382
2035,SSP5,North Africa and Middle East,1257851769,mutton,4840308826,4840.308826
2040,SSP1,Central Europe,1350538145,mutton,5264022202,5264.022202
2040,SSP1,East Asia,1350538145,mutton,4379447473,4379.447473
2040,SSP1,North Africa and Middle East,1350538145,mutton,5820345114,5820.345114
2040,SSP1,Central Latin America,1350538145,mutton,2583996906,2583.996906
2040,SSP2,North Africa and Middle East,1491265643,mutton,5461516020,5461.51602
2040,SSP2,Central Europe,1491265643,mutton,4602907316,4602.907316
2040,SSP2,Central Latin America,1491265643,mutton,1883793034,1883.793034
2040,SSP2,East Asia,1491265643,mutton,3621324161,3621.324161
2040,SSP3,North Africa and Middle East,1659910201,mutton,5138503621,5138.503621
2040,SSP3,Central Latin America,1659910201,mutton,1944522092,1944.522092
2040,SSP3,East Asia,1659910201,mutton,3212164468,3212.164468
2040,SSP3,Central Europe,1659910201,mutton,4409047507,4409.047507
2040,SSP4,Central Latin America,1646655145,mutton,1957950576,1957.950576
2040,SSP4,East Asia,1646655145,mutton,3306621910,3306.62191
2040,SSP4,North Africa and Middle East,1646655145,mutton,5244925890,5244.92589
2040,SSP4,Central Europe,1646655145,mutton,4588343068,4588.343068
2040,SSP5,East Asia,1335860194,mutton,5203802442,5203.802442
2040,SSP5,Central Europe,1335860194,mutton,6029591790,6029.59179
2040,SSP5,Central Latin America,1335860194,mutton,2878444966,2878.444966
2040,SSP5,North Africa and Middle East,1335860194,mutton,6320604268,6320.604268
2045,SSP1,Central Europe,1424136936,mutton,6714364582,6714.364582
2045,SSP1,East Asia,1424136936,mutton,5711310810,5711.31081
2045,SSP1,North Africa and Middle East,1424136936,mutton,7255360522,7255.360522
2045,SSP1,Central Latin America,1424136936,mutton,3572439428,3572.439428
2045,SSP2,North Africa and Middle East,1605175585,mutton,6757945005,6757.945005
2045,SSP2,Central Europe,1605175585,mutton,5547941227,5547.941227
2045,SSP2,Central Latin America,1605175585,mutton,2761494622,2761.494622
2045,SSP2,East Asia,1605175585,mutton,4644241698,4644.241698
2045,SSP3,North Africa and Middle East,1830109833,mutton,6305321452,6305.321452
2045,SSP3,Central Latin America,1830109833,mutton,2571197035,2571.197035
2045,SSP3,East Asia,1830109833,mutton,3943562985,3943.562985
2045,SSP3,Central Europe,1830109833,mutton,5502876455,5502.876455
2045,SSP4,Central Latin America,1811950674,mutton,2394165572,2394.165572
2045,SSP4,East Asia,1811950674,mutton,4226559760,4226.55976
2045,SSP4,North Africa and Middle East,1811950674,mutton,6693904491,6693.904491
2045,SSP4,Central Europe,1811950674,mutton,5499438564,5499.438564
2045,SSP5,East Asia,1405100374,mutton,6034874124,6034.874124
2045,SSP5,Central Europe,1405100374,mutton,6760740881,6760.740881
2045,SSP5,Central Latin America,1405100374,mutton,3418975150,3418.97515
2045,SSP5,North Africa and Middle East,1405100374,mutton,7316264036,7316.264036
2050,SSP1,Central Europe,1488035847,mutton,6910972815,6910.972815
2050,SSP1,East Asia,1488035847,mutton,6336877053,6336.877053
2050,SSP1,North Africa and Middle East,1488035847,mutton,7936906676,7936.906676
2050,SSP1,Central Latin America,1488035847,mutton,3608896062,3608.896062
2050,SSP2,North Africa and Middle East,1714457209,mutton,8194811143,8194.811143
2050,SSP2,Central Europe,1714457209,mutton,6954026941,6954.026941
2050,SSP2,Central Latin America,1714457209,mutton,4245364371,4245.364371
2050,SSP2,East Asia,1714457209,mutton,6130789185,6130.789185
2050,SSP3,North Africa and Middle East,2004913219,mutton,7816482744,7816.482744
2050,SSP3,Central Latin America,2004913219,mutton,3939717129,3939.717129
2050,SSP3,East Asia,2004913219,mutton,5451047303,5451.047303
2050,SSP3,Central Europe,2004913219,mutton,6959494205,6959.494205
2050,SSP4,Central Latin America,1981120264,mutton,3693206786,3693.206786
2050,SSP4,East Asia,1981120264,mutton,5681192245,5681.192245
2050,SSP4,North Africa and Middle East,1981120264,mutton,8231852069,8231.852069
2050,SSP4,Central Europe,1981120264,mutton,6891645335,6891.645335
2050,SSP5,East Asia,1464277473,mutton,6316726783,6316.726783
2050,SSP5,Central Europe,1464277473,mutton,6253657244,6253.657244
2050,SSP5,Central Latin America,1464277473,mutton,3458801156,3458.801156
2050,SSP5,North Africa and Middle East,1464277473,mutton,7955229830,7955.22983
2015,SSP1,Central Europe,900712443.8,pork,5977520852,5977.520852
2015,SSP1,East Asia,900712443.8,pork,6248051500,6248.0515
2015,SSP1,North Africa and Middle East,900712443.8,pork,3177892163,3177.892163
2015,SSP1,Central Latin America,900712443.8,pork,3385319644,3385.319644
2015,SSP2,North Africa and Middle East,910603596.1,pork,3205060799,3205.060799
2015,SSP2,Central Europe,910603596.1,pork,6035851341,6035.851341
2015,SSP2,Central Latin America,910603596.1,pork,3418685460,3418.68546
2015,SSP2,East Asia,910603596.1,pork,6311420676,6311.420676
2015,SSP3,North Africa and Middle East,918630017.6,pork,3224824305,3224.824305
2015,SSP3,Central Latin America,918630017.6,pork,3438370482,3438.370482
2015,SSP3,East Asia,918630017.6,pork,6354392020,6354.39202
2015,SSP3,Central Europe,918630017.6,pork,6081039806,6081.039806
2015,SSP4,Central Latin America,918135325.1,pork,3438349686,3438.349686
2015,SSP4,East Asia,918135325.1,pork,6350970109,6350.970109
2015,SSP4,North Africa and Middle East,918135325.1,pork,3223087701,3223.087701
2015,SSP4,Central Europe,918135325.1,pork,6077765099,6077.765099
2015,SSP5,East Asia,900141094.2,pork,6260904851,6260.904851
2015,SSP5,Central Europe,900141094.2,pork,5977259127,5977.259127
2015,SSP5,Central Latin America,900141094.2,pork,3387953652,3387.953652
2015,SSP5,North Africa and Middle East,900141094.2,pork,3175847395,3175.847395
2020,SSP1,Central Europe,996712840.3,pork,7045546511,7045.546511
2020,SSP1,East Asia,996712840.3,pork,7170791672,7170.791672
2020,SSP1,North Africa and Middle East,996712840.3,pork,3511066985,3511.066985
2020,SSP1,Central Latin America,996712840.3,pork,3847890957,3847.890957
2020,SSP2,North Africa and Middle East,1022193525,pork,3560275629,3560.275629
2020,SSP2,Central Europe,1022193525,pork,7136783096,7136.783096
2020,SSP2,Central Latin America,1022193525,pork,3916845537,3916.845537
2020,SSP2,East Asia,1022193525,pork,7185648162,7185.648162
2020,SSP3,North Africa and Middle East,1045757433,pork,3660705935,3660.705935
2020,SSP3,Central Latin America,1045757433,pork,3994884660,3994.88466
2020,SSP3,East Asia,1045757433,pork,7269231462,7269.231462
2020,SSP3,Central Europe,1045757433,pork,7178361734,7178.361734
2020,SSP4,Central Latin America,1044232337,pork,3989058659,3989.058659
2020,SSP4,East Asia,1044232337,pork,7261378223,7261.378223
2020,SSP4,North Africa and Middle East,1044232337,pork,3661345055,3661.345055
2020,SSP4,Central Europe,1044232337,pork,7167893061,7167.893061
2020,SSP5,East Asia,994750142.5,pork,7197176107,7197.176107
2020,SSP5,Central Europe,994750142.5,pork,7062517762,7062.517762
2020,SSP5,Central Latin America,994750142.5,pork,3887084055,3887.084055
2020,SSP5,North Africa and Middle East,994750142.5,pork,3514266460,3514.26646
2025,SSP1,Central Europe,1091533250,pork,9524218722,9524.218722
2025,SSP1,East Asia,1091533250,pork,8831328975,8831.328975
2025,SSP1,North Africa and Middle East,1091533250,pork,4261277436,4261.277436
2025,SSP1,Central Latin America,1091533250,pork,4721379316,4721.379316
2025,SSP2,North Africa and Middle East,1137645211,pork,4111358506,4111.358506
2025,SSP2,Central Europe,1137645211,pork,8859585547,8859.585547
2025,SSP2,Central Latin America,1137645211,pork,4522006983,4522.006983
2025,SSP2,East Asia,1137645211,pork,8449513993,8449.513993
2025,SSP3,North Africa and Middle East,1185186941,pork,4197660946,4197.660946
2025,SSP3,Central Latin America,1185186941,pork,4573312957,4573.312957
2025,SSP3,East Asia,1185186941,pork,8355940392,8355.940392
2025,SSP3,Central Europe,1185186941,pork,8829283572,8829.283572
2025,SSP4,Central Latin America,1181892226,pork,4566507044,4566.507044
2025,SSP4,East Asia,1181892226,pork,8332341292,8332.341292
2025,SSP4,North Africa and Middle East,1181892226,pork,4186981163,4186.981163
2025,SSP4,Central Europe,1181892226,pork,8810646437,8810.646437
2025,SSP5,East Asia,1087101836,pork,9068778132,9068.778132
2025,SSP5,Central Europe,1087101836,pork,9846863884,9846.863884
2025,SSP5,Central Latin America,1087101836,pork,4839550423,4839.550423
2025,SSP5,North Africa and Middle East,1087101836,pork,4417040423,4417.040423
2030,SSP1,Central Europe,1181202385,pork,13086659031,13086.65903
2030,SSP1,East Asia,1181202385,pork,11191959388,11191.95939
2030,SSP1,North Africa and Middle East,1181202385,pork,4830134835,4830.134835
2030,SSP1,Central Latin America,1181202385,pork,5895888195,5895.888195
2030,SSP2,North Africa and Middle East,1255444397,pork,4932221543,4932.221543
2030,SSP2,Central Europe,1255444397,pork,12087386340,12087.38634
2030,SSP2,Central Latin America,1255444397,pork,5586188674,5586.188674
2030,SSP2,East Asia,1255444397,pork,10577415004,10577.415
2030,SSP3,North Africa and Middle East,1337405243,pork,4786362980,4786.36298
2030,SSP3,Central Latin America,1337405243,pork,5172392112,5172.392112
2030,SSP3,East Asia,1337405243,pork,9734467482,9734.467482
2030,SSP3,Central Europe,1337405243,pork,10952110707,10952.11071
2030,SSP4,Central Latin America,1331684744,pork,5181932050,5181.93205
2030,SSP4,East Asia,1331684744,pork,9803566919,9803.566919
2030,SSP4,North Africa and Middle East,1331684744,pork,4775855768,4775.855768
2030,SSP4,Central Europe,1331684744,pork,11011404340,11011.40434
2030,SSP5,East Asia,1173819717,pork,11410473483,11410.47348
2030,SSP5,Central Europe,1173819717,pork,13334917498,13334.9175
2030,SSP5,Central Latin America,1173819717,pork,6021721372,6021.721372
2030,SSP5,North Africa and Middle East,1173819717,pork,4836163390,4836.16339
2035,SSP1,Central Europe,1268628969,pork,15503560482,15503.56048
2035,SSP1,East Asia,1268628969,pork,12743148000,12743.148
2035,SSP1,North Africa and Middle East,1268628969,pork,5065779265,5065.779265
2035,SSP1,Central Latin America,1268628969,pork,6631764206,6631.764206
2035,SSP2,North Africa and Middle East,1373973759,pork,5299454358,5299.454358
2035,SSP2,Central Europe,1373973759,pork,15491382332,15491.38233
2035,SSP2,Central Latin America,1373973759,pork,6642376309,6642.376309
2035,SSP2,East Asia,1373973759,pork,12906797865,12906.79786
2035,SSP3,North Africa and Middle East,1495467392,pork,5342847979,5342.847979
2035,SSP3,Central Latin America,1495467392,pork,5873125651,5873.125651
2035,SSP3,East Asia,1495467392,pork,11253867257,11253.86726
2035,SSP3,Central Europe,1495467392,pork,13266749268,13266.74927
2035,SSP4,Central Latin America,1486389922,pork,5893673801,5893.673801
2035,SSP4,East Asia,1486389922,pork,11387160659,11387.16066
2035,SSP4,North Africa and Middle East,1486389922,pork,5302071149,5302.071149
2035,SSP4,Central Europe,1486389922,pork,13476147850,13476.14785
2035,SSP5,East Asia,1257851769,pork,13298964868,13298.96487
2035,SSP5,Central Europe,1257851769,pork,16474147720,16474.14772
2035,SSP5,Central Latin America,1257851769,pork,6984304291,6984.304291
2035,SSP5,North Africa and Middle East,1257851769,pork,5232854759,5232.854759
2040,SSP1,Central Europe,1350538145,pork,19765161221,19765.16122
2040,SSP1,East Asia,1350538145,pork,15164931524,15164.93152
2040,SSP1,North Africa and Middle East,1350538145,pork,5824381601,5824.381601
2040,SSP1,Central Latin America,1350538145,pork,8058195736,8058.195736
2040,SSP2,North Africa and Middle East,1491265643,pork,5862443166,5862.443166
2040,SSP2,Central Europe,1491265643,pork,18681358998,18681.359
2040,SSP2,Central Latin America,1491265643,pork,7658932535,7658.932535
2040,SSP2,East Asia,1491265643,pork,14511605549,14511.60555
2040,SSP3,North Africa and Middle East,1659910201,pork,5976599902,5976.599902
2040,SSP3,Central Latin America,1659910201,pork,6632407589,6632.407589
2040,SSP3,East Asia,1659910201,pork,12785396086,12785.39609
2040,SSP3,Central Europe,1659910201,pork,16093552769,16093.55277
2040,SSP4,Central Latin America,1646655145,pork,6883908694,6883.908694
2040,SSP4,East Asia,1646655145,pork,13220184193,13220.18419
2040,SSP4,North Africa and Middle East,1646655145,pork,6089241133,6089.241133
2040,SSP4,Central Europe,1646655145,pork,16671619271,16671.61927
2040,SSP5,East Asia,1335860194,pork,16260666790,16260.66679
2040,SSP5,Central Europe,1335860194,pork,21722637994,21722.63799
2040,SSP5,Central Latin America,1335860194,pork,8903236752,8903.236752
2040,SSP5,North Africa and Middle East,1335860194,pork,6070850716,6070.850716
2045,SSP1,Central Europe,1424136936,pork,23532429613,23532.42961
2045,SSP1,East Asia,1424136936,pork,17359132942,17359.13294
2045,SSP1,North Africa and Middle East,1424136936,pork,7020735275,7020.735275
2045,SSP1,Central Latin America,1424136936,pork,10242112794,10242.11279
2045,SSP2,North Africa and Middle East,1605175585,pork,6770137096,6770.137096
2045,SSP2,Central Europe,1605175585,pork,22024157344,22024.15734
2045,SSP2,Central Latin America,1605175585,pork,9299087191,9299.087191
2045,SSP2,East Asia,1605175585,pork,16204130036,16204.13004
2045,SSP3,North Africa and Middle East,1830109833,pork,6896067044,6896.067044
2045,SSP3,Central Latin America,1830109833,pork,7811259451,7811.259451
2045,SSP3,East Asia,1830109833,pork,14076925231,14076.92523
2045,SSP3,Central Europe,1830109833,pork,18513150858,18513.15086
2045,SSP4,Central Latin America,1811950674,pork,8786098596,8786.098596
2045,SSP4,East Asia,1811950674,pork,15527709135,15527.70913
2045,SSP4,North Africa and Middle East,1811950674,pork,7137659320,7137.65932
2045,SSP4,Central Europe,1811950674,pork,20492498912,20492.49891
2045,SSP5,East Asia,1405100374,pork,19378255050,19378.25505
2045,SSP5,Central Europe,1405100374,pork,26957050446,26957.05045
2045,SSP5,Central Latin America,1405100374,pork,11747229466,11747.22947
2045,SSP5,North Africa and Middle East,1405100374,pork,7711392918,7711.392918
2050,SSP1,Central Europe,1488035847,pork,28678782460,28678.78246
2050,SSP1,East Asia,1488035847,pork,20185275588,20185.27559
2050,SSP1,North Africa and Middle East,1488035847,pork,8244049616,8244.049616
2050,SSP1,Central Latin America,1488035847,pork,12634266957,12634.26696
2050,SSP2,North Africa and Middle East,1714457209,pork,7795243230,7795.24323
2050,SSP2,Central Europe,1714457209,pork,25517014988,25517.01499
2050,SSP2,Central Latin America,1714457209,pork,11164691703,11164.6917
2050,SSP2,East Asia,1714457209,pork,18662565448,18662.56545
2050,SSP3,North Africa and Middle East,2004913219,pork,7749332404,7749.332404
2050,SSP3,Central Latin America,2004913219,pork,9143683300,9143.6833
2050,SSP3,East Asia,2004913219,pork,15627192850,15627.19285
2050,SSP3,Central Europe,2004913219,pork,21573127247,21573.12725
2050,SSP4,Central Latin America,1981120264,pork,10337280192,10337.28019
2050,SSP4,East Asia,1981120264,pork,17580526018,17580.52602
2050,SSP4,North Africa and Middle East,1981120264,pork,7782226392,7782.226392
2050,SSP4,Central Europe,1981120264,pork,23801841714,23801.84171
2050,SSP5,East Asia,1464277473,pork,21196205128,21196.20513
2050,SSP5,Central Europe,1464277473,pork,33344603683,33344.60368
2050,SSP5,Central Latin America,1464277473,pork,13842247452,13842.24745
2050,SSP5,North Africa and Middle East,1464277473,pork,8753527884,8753.527884
