Impact,Region,SSP,Approach,2020,2030,2040,2050
N2O [GtonCO2_eq],Central Latin America,SSP2,baseline,0.002616198,0.00495573,0.010120694,0.017487192
N2O [GtonCO2_eq],Central Latin America,SSP2,optimistic,0.002832845,0.005288389,0.010716782,0.018472244
N2O [GtonCO2_eq],Central Latin America,SSP3,pessimistic,0.002504977,0.004370534,0.006451897,0.009162323
N2O [GtonCO2_eq],Central Latin America,SSP3,baseline,0.002504977,0.004370534,0.006451897,0.009162323
N2O [GtonCO2_eq],Central Latin America,SSP3,optimistic,0.002716477,0.004675517,0.006869008,0.009729106
N2O [GtonCO2_eq],Central Latin America,SSP4,pessimistic,0.00247166,0.004422306,0.007034314,0.011053149
N2O [GtonCO2_eq],Central Latin America,SSP4,baseline,0.00247166,0.004422306,0.007034314,0.011053149
N2O [GtonCO2_eq],Central Latin America,SSP4,optimistic,0.002681618,0.004729738,0.007479838,0.011714934
N2O [GtonCO2_eq],Central Latin America,SSP5,pessimistic,0.002805138,0.006286598,0.014839541,0.019590363
N2O [GtonCO2_eq],Central Latin America,SSP5,baseline,0.002805138,0.006286598,0.014839541,0.019590363
N2O [GtonCO2_eq],Central Latin America,SSP5,optimistic,0.00303053,0.006682199,0.015665833,0.020681084
N2O [GtonCO2_eq],East Asia,SSP1,pessimistic,0.00280658,0.006001925,0.013513028,0.018646074
N2O [GtonCO2_eq],East Asia,SSP1,baseline,0.00280658,0.006001925,0.013513028,0.018646074
N2O [GtonCO2_eq],East Asia,SSP1,optimistic,0.003035702,0.006395425,0.014310511,0.019754996
N2O [GtonCO2_eq],East Asia,SSP2,pessimistic,0.002633947,0.005011935,0.010273713,0.017823909
N2O [GtonCO2_eq],East Asia,SSP2,baseline,0.002633947,0.005011935,0.010273713,0.017823909
N2O [GtonCO2_eq],East Asia,SSP2,optimistic,0.002854966,0.005357341,0.010906089,0.018889029
N2O [GtonCO2_eq],East Asia,SSP3,pessimistic,0.002522244,0.004421102,0.006573739,0.009400838
N2O [GtonCO2_eq],East Asia,SSP3,baseline,0.002522244,0.004421102,0.006573739,0.009400838
N2O [GtonCO2_eq],East Asia,SSP3,optimistic,0.00273802,0.004737805,0.007017528,0.010017203
N2O [GtonCO2_eq],East Asia,SSP4,pessimistic,0.002488752,0.004473379,0.00716635,0.011309032
N2O [GtonCO2_eq],East Asia,SSP4,baseline,0.002488752,0.004473379,0.00716635,0.011309032
N2O [GtonCO2_eq],East Asia,SSP4,optimistic,0.002702955,0.004792621,0.007640345,0.012027059
N2O [GtonCO2_eq],East Asia,SSP5,pessimistic,0.002823752,0.006330195,0.01503914,0.019965164
N2O [GtonCO2_eq],East Asia,SSP5,baseline,0.002823752,0.006330195,0.01503914,0.019965164
N2O [GtonCO2_eq],East Asia,SSP5,optimistic,0.00305368,0.006739643,0.015914409,0.021144362
N2O [GtonCO2_eq],North Africa and Middle East,SSP1,pessimistic,0.002984876,0.006269822,0.014391187,0.019967922
N2O [GtonCO2_eq],North Africa and Middle East,SSP1,baseline,0.002984876,0.006269822,0.014391187,0.019967922
N2O [GtonCO2_eq],North Africa and Middle East,SSP1,optimistic,0.003222601,0.006676886,0.015234638,0.021148992
N2O [GtonCO2_eq],North Africa and Middle East,SSP2,pessimistic,0.002781756,0.005310439,0.010726799,0.019045121
N2O [GtonCO2_eq],North Africa and Middle East,SSP2,baseline,0.002781756,0.005310439,0.010726799,0.019045121
N2O [GtonCO2_eq],North Africa and Middle East,SSP2,optimistic,0.003009943,0.005670868,0.011383332,0.02017699
N2O [GtonCO2_eq],North Africa and Middle East,SSP3,pessimistic,0.002688839,0.004676593,0.006987441,0.010017086
N2O [GtonCO2_eq],North Africa and Middle East,SSP3,baseline,0.002688839,0.004676593,0.006987441,0.010017086
N2O [GtonCO2_eq],North Africa and Middle East,SSP3,optimistic,0.002912662,0.005006211,0.007453232,0.010667605
N2O [GtonCO2_eq],North Africa and Middle East,SSP4,pessimistic,0.002655258,0.004766126,0.007602258,0.011887179
N2O [GtonCO2_eq],North Africa and Middle East,SSP4,baseline,0.002655258,0.004766126,0.007602258,0.011887179
N2O [GtonCO2_eq],North Africa and Middle East,SSP4,optimistic,0.002877505,0.005100096,0.008099411,0.012637406
N2O [GtonCO2_eq],North Africa and Middle East,SSP5,pessimistic,0.003001051,0.006586668,0.016038226,0.021462082
N2O [GtonCO2_eq],North Africa and Middle East,SSP5,baseline,0.003001051,0.006586668,0.016038226,0.021462082
N2O [GtonCO2_eq],North Africa and Middle East,SSP5,optimistic,0.003239535,0.007009134,0.016965691,0.022722816
N2O [GtonCO2_eq],Median,SSP1,pessimistic,0.002902003,0.006165653,0.014079542,0.019519126
N2O [GtonCO2_eq],Median,SSP1,baseline,0.002902003,0.006165653,0.014079542,0.019519126
N2O [GtonCO2_eq],Median,SSP1,optimistic,0.003138054,0.006574771,0.01493056,0.020719744
N2O [GtonCO2_eq],Median,SSP2,pessimistic,0.002713767,0.005182329,0.010585778,0.018659772
N2O [GtonCO2_eq],Median,SSP2,baseline,0.002713767,0.005182329,0.010585778,0.018659772
N2O [GtonCO2_eq],Median,SSP2,optimistic,0.002940898,0.005542824,0.011253604,0.019812871
N2O [GtonCO2_eq],Median,SSP3,pessimistic,0.002611249,0.004567635,0.006827637,0.009802152
N2O [GtonCO2_eq],Median,SSP3,baseline,0.002611249,0.004567635,0.006827637,0.009802152
N2O [GtonCO2_eq],Median,SSP3,optimistic,0.002833523,0.004897735,0.007298408,0.010465458
N2O [GtonCO2_eq],Median,SSP4,pessimistic,0.002577646,0.004638791,0.007435363,0.011720176
N2O [GtonCO2_eq],Median,SSP4,baseline,0.002577646,0.004638791,0.007435363,0.011720176
N2O [GtonCO2_eq],Median,SSP4,optimistic,0.002798328,0.004972409,0.007938,0.012489542
N2O [GtonCO2_eq],Median,SSP5,pessimistic,0.00291871,0.006495425,0.015675637,0.020599371
N2O [GtonCO2_eq],Median,SSP5,baseline,0.00291871,0.006495425,0.015675637,0.020599371
N2O [GtonCO2_eq],Median,SSP5,optimistic,0.003155552,0.00692085,0.016610345,0.021859723
CO2_b [GtonCO2_eq],Central Europe,SSP1,pessimistic,0.00759319,0.012958626,0.024161907,0.030782819
CO2_b [GtonCO2_eq],Central Europe,SSP1,baseline,0.00759319,0.012958626,0.024161907,0.030782819
CO2_b [GtonCO2_eq],Central Europe,SSP1,optimistic,0.008155434,0.01379662,0.025576631,0.032540363
CO2_b [GtonCO2_eq],Central Europe,SSP2,pessimistic,0.007433442,0.011151011,0.020469162,0.031217067
CO2_b [GtonCO2_eq],Central Europe,SSP2,baseline,0.007433442,0.011151011,0.020469162,0.031217067
CO2_b [GtonCO2_eq],Central Europe,SSP2,optimistic,0.007987504,0.011896317,0.021694241,0.032996947
CO2_b [GtonCO2_eq],Central Europe,SSP3,pessimistic,0.007376442,0.01097559,0.0149577,0.019531101
CO2_b [GtonCO2_eq],Central Europe,SSP3,baseline,0.007376442,0.01097559,0.0149577,0.019531101
CO2_b [GtonCO2_eq],Central Europe,SSP3,optimistic,0.007927584,0.011711901,0.015899731,0.0207099
CO2_b [GtonCO2_eq],Central Europe,SSP4,pessimistic,0.00732642,0.010973431,0.015351747,0.023078401
CO2_b [GtonCO2_eq],Central Europe,SSP4,baseline,0.00732642,0.010973431,0.015351747,0.023078401
CO2_b [GtonCO2_eq],Central Europe,SSP4,optimistic,0.007874999,0.011709631,0.016314015,0.024439659
CO2_b [GtonCO2_eq],Central Europe,SSP5,pessimistic,0.007577078,0.013546687,0.025908752,0.031805592
CO2_b [GtonCO2_eq],Central Europe,SSP5,baseline,0.007577078,0.013546687,0.025908752,0.031805592
CO2_b [GtonCO2_eq],Central Europe,SSP5,optimistic,0.008138497,0.014414834,0.027413188,0.033615743
CO2_b [GtonCO2_eq],Central Latin America,SSP1,pessimistic,0.004509507,0.009582681,0.021295565,0.028838482
CO2_b [GtonCO2_eq],Central Latin America,SSP1,baseline,0.004509507,0.009582681,0.021295565,0.028838482
CO2_b [GtonCO2_eq],Central Latin America,SSP1,optimistic,0.004913331,0.0102461,0.022558327,0.030487211
CO2_b [GtonCO2_eq],Central Latin America,SSP2,pessimistic,0.004230036,0.007977116,0.016147435,0.027633851
CO2_b [GtonCO2_eq],Central Latin America,SSP2,baseline,0.004230036,0.007977116,0.016147435,0.027633851
CO2_b [GtonCO2_eq],Central Latin America,SSP2,optimistic,0.00461956,0.008558378,0.01714677,0.029220941
CO2_b [GtonCO2_eq],Central Latin America,SSP3,pessimistic,0.004049161,0.007032041,0.010283525,0.014463834
CO2_b [GtonCO2_eq],Central Latin America,SSP3,baseline,0.004049161,0.007032041,0.010283525,0.014463834
CO2_b [GtonCO2_eq],Central Latin America,SSP3,optimistic,0.00442943,0.007564944,0.010982807,0.015377021
CO2_b [GtonCO2_eq],Central Latin America,SSP4,pessimistic,0.00399498,0.007115652,0.011214415,0.017455138
CO2_b [GtonCO2_eq],Central Latin America,SSP4,baseline,0.00399498,0.007115652,0.011214415,0.017455138
CO2_b [GtonCO2_eq],Central Latin America,SSP4,optimistic,0.004372476,0.007652833,0.01196133,0.018521388
CO2_b [GtonCO2_eq],Central Latin America,SSP5,pessimistic,0.004537302,0.010126427,0.02368966,0.030961086
CO2_b [GtonCO2_eq],Central Latin America,SSP5,baseline,0.004537302,0.010126427,0.02368966,0.030961086
CO2_b [GtonCO2_eq],Central Latin America,SSP5,optimistic,0.004942549,0.010817669,0.025074928,0.032718428
CO2_b [GtonCO2_eq],East Asia,SSP1,pessimistic,0.004514862,0.009564875,0.021183477,0.02872866
CO2_b [GtonCO2_eq],East Asia,SSP1,baseline,0.004514862,0.009564875,0.021183477,0.02872866
CO2_b [GtonCO2_eq],East Asia,SSP1,optimistic,0.004918818,0.010226941,0.022439103,0.030369186
CO2_b [GtonCO2_eq],East Asia,SSP2,pessimistic,0.004235578,0.007982543,0.016097754,0.027460351
CO2_b [GtonCO2_eq],East Asia,SSP2,baseline,0.004235578,0.007982543,0.016097754,0.027460351
CO2_b [GtonCO2_eq],East Asia,SSP2,optimistic,0.004625247,0.008563691,0.017093421,0.029036076
CO2_b [GtonCO2_eq],East Asia,SSP3,pessimistic,0.004054867,0.007038197,0.010288797,0.014466538
CO2_b [GtonCO2_eq],East Asia,SSP3,baseline,0.004054867,0.007038197,0.010288797,0.014466538
CO2_b [GtonCO2_eq],East Asia,SSP3,optimistic,0.004435292,0.007571052,0.010987537,0.01537838
CO2_b [GtonCO2_eq],East Asia,SSP4,pessimistic,0.004000683,0.007121752,0.011219196,0.017410204
CO2_b [GtonCO2_eq],East Asia,SSP4,baseline,0.004000683,0.007121752,0.011219196,0.017410204
CO2_b [GtonCO2_eq],East Asia,SSP4,optimistic,0.004378337,0.00765888,0.011965494,0.018472445
CO2_b [GtonCO2_eq],East Asia,SSP5,pessimistic,0.004542642,0.010089559,0.023579473,0.030763548
CO2_b [GtonCO2_eq],East Asia,SSP5,baseline,0.004542642,0.010089559,0.023579473,0.030763548
CO2_b [GtonCO2_eq],East Asia,SSP5,optimistic,0.004948019,0.010778457,0.024957571,0.03250804
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP1,pessimistic,0.004801232,0.009983374,0.022523038,0.030694041
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP1,baseline,0.004801232,0.009983374,0.022523038,0.030694041
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP1,optimistic,0.005220955,0.010670331,0.023858545,0.032456203
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP2,pessimistic,0.004472812,0.008451645,0.016780494,0.029274043
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP2,baseline,0.004472812,0.008451645,0.016780494,0.029274043
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP2,optimistic,0.004875696,0.0090599,0.017820039,0.030962797
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP3,pessimistic,0.004322577,0.00743966,0.010920464,0.01538178
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP3,baseline,0.004322577,0.00743966,0.010920464,0.01538178
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP3,optimistic,0.004717757,0.00799592,0.011657991,0.016352358
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP4,pessimistic,0.004268281,0.007582607,0.011883957,0.018259464
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP4,baseline,0.004268281,0.007582607,0.011883957,0.018259464
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP4,optimistic,0.004660677,0.008146211,0.012671141,0.019378807
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP5,pessimistic,0.004827384,0.010489242,0.025104149,0.032993241
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP5,baseline,0.004827384,0.010489242,0.025104149,0.032993241
CO2_b [GtonCO2_eq],North Africa and Middle East,SSP5,optimistic,0.005248449,0.011202191,0.026572683,0.034874262
CO2_b [GtonCO2_eq],Median,SSP1,pessimistic,0.004654265,0.009766373,0.021844674,0.029641089
CO2_b [GtonCO2_eq],Median,SSP1,baseline,0.004654265,0.009766373,0.021844674,0.029641089
CO2_b [GtonCO2_eq],Median,SSP1,optimistic,0.005064977,0.01043759,0.023130414,0.031321431
CO2_b [GtonCO2_eq],Median,SSP2,pessimistic,0.004350656,0.008204035,0.016415412,0.028334366
CO2_b [GtonCO2_eq],Median,SSP2,baseline,0.004350656,0.008204035,0.016415412,0.028334366
CO2_b [GtonCO2_eq],Median,SSP2,optimistic,0.004745848,0.008795478,0.017424381,0.029948202
CO2_b [GtonCO2_eq],Median,SSP3,pessimistic,0.004185302,0.007227388,0.010575313,0.014865581
CO2_b [GtonCO2_eq],Median,SSP3,baseline,0.004185302,0.007227388,0.010575313,0.014865581
CO2_b [GtonCO2_eq],Median,SSP3,optimistic,0.004572043,0.007768964,0.011286567,0.01579392
CO2_b [GtonCO2_eq],Median,SSP4,pessimistic,0.004131104,0.007340443,0.01151971,0.017782104
CO2_b [GtonCO2_eq],Median,SSP4,baseline,0.004131104,0.007340443,0.01151971,0.017782104
CO2_b [GtonCO2_eq],Median,SSP4,optimistic,0.004515074,0.007887791,0.012279108,0.018858881
CO2_b [GtonCO2_eq],Median,SSP5,pessimistic,0.004681212,0.010290327,0.024324984,0.031283697
CO2_b [GtonCO2_eq],Median,SSP5,baseline,0.004681212,0.010290327,0.024324984,0.031283697
CO2_b [GtonCO2_eq],Median,SSP5,optimistic,0.005093301,0.010988297,0.025737165,0.033047639
Eutrop. [MtonPO4_eq],Central Europe,SSP1,pessimistic,0.134463298,0.230088772,0.430219903,0.549277609
Eutrop. [MtonPO4_eq],Central Europe,SSP1,baseline,0.134463298,0.230088772,0.430219903,0.549277609
Eutrop. [MtonPO4_eq],Central Europe,SSP1,optimistic,0.140966981,0.239825798,0.446768393,0.569972489
Eutrop. [MtonPO4_eq],Central Europe,SSP2,pessimistic,0.131624955,0.197930673,0.364399365,0.557032491
Eutrop. [MtonPO4_eq],Central Europe,SSP2,baseline,0.131624955,0.197930673,0.364399365,0.557032491
Eutrop. [MtonPO4_eq],Central Europe,SSP2,optimistic,0.138033985,0.206590717,0.37872951,0.577990374
Eutrop. [MtonPO4_eq],Central Europe,SSP3,pessimistic,0.130612192,0.194809882,0.266161505,0.348342233
Eutrop. [MtonPO4_eq],Central Europe,SSP3,baseline,0.130612192,0.194809882,0.266161505,0.348342233
Eutrop. [MtonPO4_eq],Central Europe,SSP3,optimistic,0.136987448,0.20336541,0.277180746,0.362222465
Eutrop. [MtonPO4_eq],Central Europe,SSP4,pessimistic,0.129723406,0.194771467,0.273185104,0.411690601
Eutrop. [MtonPO4_eq],Central Europe,SSP4,baseline,0.129723406,0.194771467,0.273185104,0.411690601
Eutrop. [MtonPO4_eq],Central Europe,SSP4,optimistic,0.136069023,0.203325708,0.284441061,0.427719269
Eutrop. [MtonPO4_eq],Central Europe,SSP5,pessimistic,0.134177024,0.240550577,0.46135617,0.567542474
Eutrop. [MtonPO4_eq],Central Europe,SSP5,baseline,0.134177024,0.240550577,0.46135617,0.567542474
Eutrop. [MtonPO4_eq],Central Europe,SSP5,optimistic,0.14067116,0.250637972,0.478954043,0.588856799
Eutrop. [MtonPO4_eq],Central Latin America,SSP1,pessimistic,0.080463578,0.173280097,0.391565909,0.538530599
Eutrop. [MtonPO4_eq],Central Latin America,SSP1,baseline,0.080463578,0.173280097,0.391565909,0.538530599
Eutrop. [MtonPO4_eq],Central Latin America,SSP1,optimistic,0.085395676,0.181846012,0.409193132,0.56327259
Eutrop. [MtonPO4_eq],Central Latin America,SSP2,pessimistic,0.075452023,0.144187999,0.296838343,0.516026621
Eutrop. [MtonPO4_eq],Central Latin America,SSP2,baseline,0.075452023,0.144187999,0.296838343,0.516026621
Eutrop. [MtonPO4_eq],Central Latin America,SSP2,optimistic,0.080209462,0.151693131,0.310788314,0.539843595
Eutrop. [MtonPO4_eq],Central Latin America,SSP3,pessimistic,0.072208524,0.127063702,0.188940165,0.26999451
Eutrop. [MtonPO4_eq],Central Latin America,SSP3,baseline,0.072208524,0.127063702,0.188940165,0.26999451
Eutrop. [MtonPO4_eq],Central Latin America,SSP3,optimistic,0.076852924,0.133944431,0.198701611,0.283698428
Eutrop. [MtonPO4_eq],Central Latin America,SSP4,pessimistic,0.071236929,0.128578679,0.206068889,0.325875735
Eutrop. [MtonPO4_eq],Central Latin America,SSP4,baseline,0.071236929,0.128578679,0.206068889,0.325875735
Eutrop. [MtonPO4_eq],Central Latin America,SSP4,optimistic,0.075847468,0.135514649,0.21649526,0.34187663
Eutrop. [MtonPO4_eq],Central Latin America,SSP5,pessimistic,0.080962014,0.183132513,0.435618188,0.578183452
Eutrop. [MtonPO4_eq],Central Latin America,SSP5,baseline,0.080962014,0.183132513,0.435618188,0.578183452
Eutrop. [MtonPO4_eq],Central Latin America,SSP5,optimistic,0.085911483,0.192057677,0.454955487,0.604555358
Eutrop. [MtonPO4_eq],East Asia,SSP1,pessimistic,0.081346598,0.176207431,0.401942019,0.560518858
Eutrop. [MtonPO4_eq],East Asia,SSP1,baseline,0.081346598,0.176207431,0.401942019,0.560518858
Eutrop. [MtonPO4_eq],East Asia,SSP1,optimistic,0.086516002,0.185529217,0.422039855,0.589941751
Eutrop. [MtonPO4_eq],East Asia,SSP2,pessimistic,0.076292082,0.147011312,0.305408625,0.535772411
Eutrop. [MtonPO4_eq],East Asia,SSP2,baseline,0.076292082,0.147011312,0.305408625,0.535772411
Eutrop. [MtonPO4_eq],East Asia,SSP2,optimistic,0.081278663,0.155193778,0.321345498,0.564033102
Eutrop. [MtonPO4_eq],East Asia,SSP3,pessimistic,0.073021543,0.129586873,0.195147347,0.282245343
Eutrop. [MtonPO4_eq],East Asia,SSP3,baseline,0.073021543,0.129586873,0.195147347,0.282245343
Eutrop. [MtonPO4_eq],East Asia,SSP3,optimistic,0.077889827,0.137089386,0.20633153,0.298599279
Eutrop. [MtonPO4_eq],East Asia,SSP4,pessimistic,0.072040921,0.131128572,0.212807485,0.339680296
Eutrop. [MtonPO4_eq],East Asia,SSP4,baseline,0.072040921,0.131128572,0.212807485,0.339680296
Eutrop. [MtonPO4_eq],East Asia,SSP4,optimistic,0.076873735,0.138691247,0.224752889,0.358731632
Eutrop. [MtonPO4_eq],East Asia,SSP5,pessimistic,0.081849368,0.185888551,0.447421016,0.600222295
Eutrop. [MtonPO4_eq],East Asia,SSP5,baseline,0.081849368,0.185888551,0.447421016,0.600222295
Eutrop. [MtonPO4_eq],East Asia,SSP5,optimistic,0.087036958,0.195588124,0.469479173,0.631509838
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP1,pessimistic,0.085969691,0.18168937,0.418687431,0.58199425
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP1,baseline,0.085969691,0.18168937,0.418687431,0.58199425
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP1,optimistic,0.091151339,0.190737353,0.437920393,0.60952162
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP2,pessimistic,0.080061281,0.153757515,0.311862002,0.555058782
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP2,baseline,0.080061281,0.153757515,0.311862002,0.555058782
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP2,optimistic,0.085035034,0.161768915,0.326832736,0.581439414
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP3,pessimistic,0.077358477,0.135303476,0.202851022,0.291541133
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP3,baseline,0.077358477,0.135303476,0.202851022,0.291541133
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP3,optimistic,0.082237129,0.142630024,0.213472329,0.306702883
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP4,pessimistic,0.076381668,0.13791018,0.220774368,0.34612695
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP4,baseline,0.076381668,0.13791018,0.220774368,0.34612695
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP4,optimistic,0.08122595,0.145333466,0.232110798,0.363612612
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP5,pessimistic,0.08644019,0.190914126,0.466702447,0.625606987
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP5,baseline,0.08644019,0.190914126,0.466702447,0.625606987
Eutrop. [MtonPO4_eq],North Africa and Middle East,SSP5,optimistic,0.091638392,0.200304451,0.48785116,0.654991106
Eutrop. [MtonPO4_eq],Median,SSP1,pessimistic,0.083478968,0.178326529,0.40832049,0.566409114
Eutrop. [MtonPO4_eq],Median,SSP1,baseline,0.083478968,0.178326529,0.40832049,0.566409114
Eutrop. [MtonPO4_eq],Median,SSP1,optimistic,0.088618839,0.187399419,0.427640949,0.594207743
Eutrop. [MtonPO4_eq],Median,SSP2,pessimistic,0.078008526,0.149749454,0.306784997,0.541434453
Eutrop. [MtonPO4_eq],Median,SSP2,baseline,0.078008526,0.149749454,0.306784997,0.541434453
Eutrop. [MtonPO4_eq],Median,SSP2,optimistic,0.082954184,0.157744044,0.321946491,0.568132846
Eutrop. [MtonPO4_eq],Median,SSP3,pessimistic,0.07502919,0.131885406,0.19756621,0.284013208
Eutrop. [MtonPO4_eq],Median,SSP3,baseline,0.07502919,0.131885406,0.19756621,0.284013208
Eutrop. [MtonPO4_eq],Median,SSP3,optimistic,0.079869075,0.139205931,0.208254025,0.299371133
Eutrop. [MtonPO4_eq],Median,SSP4,pessimistic,0.074052644,0.133953306,0.215227889,0.339755066
Eutrop. [MtonPO4_eq],Median,SSP4,baseline,0.074052644,0.133953306,0.215227889,0.339755066
Eutrop. [MtonPO4_eq],Median,SSP4,optimistic,0.078857858,0.141351859,0.22663914,0.357568649
Eutrop. [MtonPO4_eq],Median,SSP5,pessimistic,0.083964485,0.187910268,0.454706077,0.597803337
Eutrop. [MtonPO4_eq],Median,SSP5,baseline,0.083964485,0.187910268,0.454706077,0.597803337
Eutrop. [MtonPO4_eq],Median,SSP5,optimistic,0.089121593,0.197344781,0.475926521,0.626985012
